CustomerKey;FirstName;LastName;FullName;Gender;DateFirstPurchase;Customer City;Customer City 2
20683;Amanda;Mitchell;Amanda Mitchell;Female;1/7/2022;Imperial Beach;San Fernando del Valle de Catamarca
20684;Olivia;Lee;Olivia Lee;Female;25/7/2022;La Jolla;Salta
20685;Mariah;Powell;Mariah Powell;Female;27/8/2022;Bellflower;Lanús
20686;Lucas;Nelson;Lucas Nelson;Male;4/8/2022;Los Angeles;Buenos Aires
20687;Rebecca;Campbell;Rebecca Campbell;Female;25/10/2022;Lake Oswego;Godoy Cruz
20688;Steven;Ramirez;Steven Ramirez;Male;17/1/2023;Everett;Banfield
20689;Connor;Green;Connor Green;Male;1/6/2022;Puyallup;Las Heras
20690;Nathaniel;Torres;Nathaniel Torres;Male;14/12/2022;San Gabriel;Virrey del Pino
20691;Eduardo;Smith;Eduardo Smith;Male;23/3/2022;Langley;Santa Fe
20692;John;Lewis;John Lewis;Male;4/10/2022;Oakland;Merlo
20693;Zachary;Perry;Zachary Perry;Male;27/8/2022;Yakima;Neuquén
20694;Daniel;Anderson;Daniel Anderson;Male;1/3/2022;N. Vancouver;Córdoba
20695;Joshua;Brown;Joshua Brown;Male;25/12/2022;Grossmont;Quilmes
20696;Ethan;Gonzales;Ethan Gonzales;Male;4/2/2022;Corvallis;Rosario
20697;Stefanie;Schmidt;Stefanie Schmidt;Female;11/12/2022;Beverly Hills;Santa Fe
20698;Darren;Chandra;Darren Chandra;Male;27/5/2022;Chula Vista;Banfield
20699;Hunter;Wang;Hunter Wang;Male;4/8/2022;National City;Formosa
20700;Marcus;Scott;Marcus Scott;Male;4/8/2022;Bellflower;Lanús
20701;Liz;Anderson;Liz Anderson;Female;27/8/2022;Coronado;Rosario
20702;Oscar;Ross;Oscar Ross;Male;20/7/2022;Oakland;Merlo
20703;Seth;White;Seth White;Male;8/8/2022;Portland;San Miguel de Tucumán
20704;Shane;Rodriguez;Shane Rodriguez;Male;1/10/2022;Beaverton;Guaymallén
20705;Kevin;Roberts;Kevin Roberts;Male;1/4/2022;Glendale;Moreno
20706;Haley;Gonzalez;Haley Gonzalez;Female;28/8/2022;Novato;San Miguel
20707;Danielle;Stewart;Danielle Stewart;Female;19/8/2022;Santa Monica;San Salvador de Jujuy
20708;Devin;Thompson;Devin Thompson;Male;30/7/2021;Langley;Santa Fe
20709;Samuel;Evans;Samuel Evans;Male;5/8/2022;Mill Valley;San Salvador de Jujuy
20710;Andres;Raje;Andres Raje;Male;27/1/2021;Esher-Molesey;Las Heras
20711;Ebony;Sanz;Ebony Sanz;Female;24/2/2021;London;Lanús
20712;Colin;Huang;Colin Huang;Male;17/2/2021;London;Lanús
20713;Kathleen;Gill;Kathleen Gill;Female;18/2/2021;W. York;Santa Fe
20714;Christine;Beck;Christine Beck;Female;12/3/2022;Leeds;Santa Fe
20715;Henry;Kapoor;Henry Kapoor;Male;8/8/2022;Bonn;Quilmes
20716;Kristina;Arun;Kristina Arun;Female;4/5/2021;Hannover;Virrey del Pino
20717;Chelsea;Ray;Chelsea Ray;Female;23/2/2021;Oxford;Gregorio de Laferrere
20718;Ricky;Ruiz;Ricky Ruiz;Male;24/2/2021;Bury;Berazategui
20719;Lawrence;Alvarez;Lawrence Alvarez;Male;20/5/2021;Salzgitter;La Rioja
20720;Regina;Subram;Regina Subram;Female;9/5/2021;Hamburg;La Rioja
20721;Hailey;Perry;Hailey Perry;Female;9/8/2022;Cheltenham;San Salvador de Jujuy
20722;Kellie;Serrano;Kellie Serrano;Female;29/6/2021;Darmstadt;Rosario
20723;Cedric;Zhu;Cedric Zhu;Male;20/7/2022;Neunkirchen;Berazategui
20724;Ebony;Vance;Ebony Vance;Female;24/7/2022;London;Lanús
20725;Linda;Romero;Linda Romero;Female;15/12/2022;London;Lanús
20726;Beth;Romero;Beth Romero;Female;14/6/2021;Berlin;Corrientes
20727;Arturo;Ye;Arturo Ye;Male;18/11/2022;Solingen;Neuquén
20728;Cedric;Chande;Cedric Chande;Male;5/6/2022;Tremblay-en-France;José C. Paz
20729;Aimee;Zhou;Aimee Zhou;Female;20/6/2022;Bonn;Quilmes
20730;Aaron;Shan;Aaron Shan;Male;3/6/2022;Runcorn;Berazategui
20731;Andre;KovÃ¡r;Andre KovÃ¡r;Male;30/3/2022;Kassel;Posadas
20732;Joshua;Walker;Joshua Walker;Male;5/3/2022;Lynnwood;San Miguel de Tucumán
20733;Sheena;Luo;Sheena Luo;Female;25/5/2022;Bremerton;González Catán
20734;Luis;Phillips;Luis Phillips;Male;28/5/2022;Langford;Corrientes
20735;Caitlin;Cooper;Caitlin Cooper;Female;15/8/2022;Sedro Woolley;Lanús
20736;Alexandra;Howard;Alexandra Howard;Female;9/7/2021;Newton;San Miguel de Tucumán
20737;Victoria;Griffin;Victoria Griffin;Female;21/1/2023;San Diego;Salta
20738;Alex;Kelly;Alex Kelly;Male;27/9/2022;Puyallup;Las Heras
20739;Kaitlyn;Carter;Kaitlyn Carter;Female;10/3/2022;Olympia;Moreno
20740;Kathryn;Sharma;Kathryn Sharma;Female;2/7/2022;Burnaby;San Luis
20741;Jocelyn;Foster;Jocelyn Foster;Female;24/4/2022;Lemon Grove;San Fernando del Valle de Catamarca
20742;Isabella;Stewart;Isabella Stewart;Female;5/10/2022;Lake Oswego;Godoy Cruz
20743;Arianna;Howard;Arianna Howard;Female;30/10/2022;Beaverton;Guaymallén
20744;Amanda;Barnes;Amanda Barnes;Female;6/12/2022;Bellflower;Lanús
20745;Mariah;Price;Mariah Price;Female;13/5/2022;Cliffside;Berazategui
20746;Christina;Torres;Christina Torres;Female;28/3/2022;Langley;Santa Fe
20747;Melody;Vazquez;Melody Vazquez;Female;4/12/2022;Burien;Mar del Plata
20748;Stephanie;Watson;Stephanie Watson;Female;16/4/2022;Puyallup;Las Heras
20749;Joan;Morgan;Joan Morgan;Female;29/11/2022;Sedro Woolley;Lanús
20750;Katherine;King;Katherine King;Female;23/8/2022;Imperial Beach;San Fernando del Valle de Catamarca
20751;Jermaine;Arthur;Jermaine Arthur;Male;13/12/2022;Bellflower;Lanús
20752;Christian;Simmons;Christian Simmons;Male;11/10/2022;Olympia;Moreno
20753;Taylor;Kelly;Taylor Kelly;Female;21/12/2022;Olympia;Moreno
20754;Ian;Davis;Ian Davis;Male;30/8/2022;La Jolla;Salta
20755;Alex;Lopez;Alex Lopez;Male;17/8/2022;Concord;La Plata
20756;Marcus;Griffin;Marcus Griffin;Male;3/9/2022;Newton;San Miguel de Tucumán
20757;Alexia;Powell;Alexia Powell;Female;1/1/2023;Woodburn;Resistencia
20758;Jesse;Sanders;Jesse Sanders;Male;19/4/2022;Seattle;Mar del Plata
20759;Teresa;Serrano;Teresa Serrano;Female;20/6/2022;Beverly Hills;Santa Fe
20760;Thomas;Alexander;Thomas Alexander;Male;4/11/2022;Royal Oak;Gregorio de Laferrere
20761;Jonathan;Washington;Jonathan Washington;Male;17/5/2022;El Cajon;José C. Paz
20762;Jennifer;King;Jennifer King;Female;15/12/2022;San Francisco;González Catán
20763;Lucas;Carter;Lucas Carter;Male;19/6/2022;Lake Oswego;Godoy Cruz
20764;Christian;Taylor;Christian Taylor;Male;17/5/2022;Royal Oak;Gregorio de Laferrere
20765;Wyatt;Lopez;Wyatt Lopez;Male;12/8/2022;Lemon Grove;San Fernando del Valle de Catamarca
20766;Charles;Morgan;Charles Morgan;Male;29/3/2022;Mill Valley;San Salvador de Jujuy
20767;Rachel;Thomas;Rachel Thomas;Female;25/9/2022;Yakima;Neuquén
20768;Marshall;Nara;Marshall Nara;Male;19/9/2022;Bellflower;Lanús
20769;Michelle;Sanders;Michelle Sanders;Female;13/5/2022;Lynnwood;San Miguel de Tucumán
20770;Carlos;Mitchell;Carlos Mitchell;Male;10/11/2022;Yakima;Neuquén
20771;Madeline;Edwards;Madeline Edwards;Female;8/11/2022;Haney;Río Cuarto
20772;Samantha;Garcia;Samantha Garcia;Female;17/1/2023;Woodland Hills;La Rioja
20773;Natalie;Rodriguez;Natalie Rodriguez;Female;7/12/2022;Langford;Corrientes
20774;Anthony;Miller;Anthony Miller;Male;5/10/2022;Santa Cruz;Corrientes
20775;Bruce;Alonso;Bruce Alonso;Male;12/1/2023;Bremerton;González Catán
20776;Haley;Long;Haley Long;Female;18/5/2022;Walla Walla;San Fernando del Valle de Catamarca
20777;Carly;Sharma;Carly Sharma;Female;9/1/2023;Beaverton;Guaymallén
20778;Seth;Ramirez;Seth Ramirez;Male;27/12/2022;Sedro Woolley;Lanús
20779;Maria;Russell;Maria Russell;Female;16/2/2022;Grossmont;Quilmes
20780;Michael;White;Michael White;Male;19/7/2022;Lebanon;Neuquén
20781;Kayla;Lee;Kayla Lee;Female;19/9/2022;Langford;Corrientes
20782;Alan;Ye;Alan Ye;Male;10/9/2022;Beaverton;Guaymallén
20783;Amanda;Collins;Amanda Collins;Female;23/11/2022;Westminster;Río Cuarto
20784;Eduardo;Walker;Eduardo Walker;Male;23/1/2023;Burbank;Gregorio de Laferrere
20785;Isabella;Taylor;Isabella Taylor;Female;5/9/2022;Palo Alto;Bahía Blanca
20786;Marcus;Perez;Marcus Perez;Male;17/10/2022;Glendale;Moreno
20787;Bridget;Pal;Bridget Pal;Female;18/9/2022;Bremerton;González Catán
20788;Sara;Gonzalez;Sara Gonzalez;Female;13/1/2023;Burlingame;Isidro Casanova
20789;Miguel;Williams;Miguel Williams;Male;12/4/2022;Glendale;Moreno
20790;Kayla;Harrison;Kayla Harrison;Female;20/7/2022;Novato;San Miguel
20791;Ryan;Patterson;Ryan Patterson;Male;1/6/2022;San Francisco;González Catán
20792;Hailey;Rivera;Hailey Rivera;Female;29/9/2022;Langford;Corrientes
20793;Gary;Martin;Gary Martin;Male;24/8/2022;Les Ulis;Godoy Cruz
20794;Brenda;Rana;Brenda Rana;Female;1/11/2022;Paris;Merlo
20795;Emmanuel;Subram;Emmanuel Subram;Male;9/7/2022;Verrieres Le Buisson;Bahía Blanca
20796;Claudia;Guo;Claudia Guo;Female;14/6/2022;Paris;Merlo
20797;Dawn;Hu;Dawn Hu;Female;9/6/2022;Croix;Guaymallén
20798;Mathew;Munoz;Mathew Munoz;Male;9/7/2022;Braunschweig;Paraná
20799;Peter;Raje;Peter Raje;Male;3/1/2023;Grevenbroich;La Plata
20800;Connor;Jenkins;Connor Jenkins;Male;14/11/2022;Bury;Berazategui
20801;Ronald;Chandra;Ronald Chandra;Male;20/6/2022;Bracknell;Comodoro Rivadavia
20802;Jon;Li;Jon Li;Male;10/6/2022;Bobigny;San Fernando del Valle de Catamarca
20803;Nicole;Rodriguez;Nicole Rodriguez;Female;13/9/2022;Drancy;Las Heras
20804;Katelyn;Torres;Katelyn Torres;Female;23/7/2022;York;Córdoba
20805;Brandon;Williams;Brandon Williams;Male;20/9/2022;Hof;Posadas
20806;James;Lopez;James Lopez;Male;7/7/2022;Peterborough;Neuquén
20807;Jordan;Foster;Jordan Foster;Male;27/2/2021;York;Córdoba
20808;Julie;Jai;Julie Jai;Female;7/6/2021;Kassel;Posadas
20809;Benjamin;Anderson;Benjamin Anderson;Male;27/8/2022;Warrington;Lanús
20810;Brittney;He;Brittney He;Female;30/8/2022;Les Ulis;Godoy Cruz
20811;Calvin;Shan;Calvin Shan;Male;3/3/2021;Warrington;Lanús
20812;Preston;Prasad;Preston Prasad;Male;8/12/2020;North Sydney;Mar del Plata
20813;Michael;Rothkugel;Michael Rothkugel;Male;13/1/2023;St. Leonards;Isidro Casanova
20814;Margaret;Lu;Margaret Lu;Female;17/12/2020;Matraville;Posadas
20815;Tracy;Andersen;Tracy Andersen;Female;19/12/2020;Port Macquarie;Gregorio de Laferrere
20816;Connor;Ross;Connor Ross;Male;18/12/2020;Port Macquarie;Gregorio de Laferrere
20817;Geoffrey;Rodriguez;Geoffrey Rodriguez;Male;6/12/2020;Cranbourne;La Plata
20818;Rachel;Powell;Rachel Powell;Female;27/12/2020;Brisbane;Bahía Blanca
20819;Raymond;Madan;Raymond Madan;Male;2/12/2020;Port Macquarie;Gregorio de Laferrere
20820;Kathleen;Rubio;Kathleen Rubio;Female;30/11/2020;Cloverdale;Bahía Blanca
20821;Hany;Morcos;Hany Morcos;Male;9/12/2020;Perth;Resistencia
20822;Shannon;Ruiz;Shannon Ruiz;Male;20/12/2020;Brisbane;Bahía Blanca
20823;Troy;Martinez;Troy Martinez;Male;28/12/2020;East Brisbane;Gregorio de Laferrere
20824;Derek;Xu;Derek Xu;Male;12/3/2021;High Wycombe;Moreno
20825;Pamela;Kapoor;Pamela Kapoor;Female;29/3/2021;York;Córdoba
20826;Jillian;Raman;Jillian Raman;Female;31/7/2022;Paris;Merlo
20827;Jillian;Perez;Jillian Perez;Female;28/7/2022;Paris La Defense;Formosa
20828;Jaclyn;Shan;Jaclyn Shan;Female;5/6/2021;Braunschweig;Paraná
20829;Andy;Diaz;Andy Diaz;Male;22/6/2021;Duesseldorf;San Miguel de Tucumán
20830;Whitney;Martinez;Whitney Martinez;Female;30/5/2021;Eilenburg;Moreno
20831;Drew;Xu;Drew Xu;Male;13/6/2021;MÃ¼nster;Bahía Blanca
20832;Kelvin;Tang;Kelvin Tang;Male;3/3/2021;Watford;La Plata
20833;Douglas;Sai;Douglas Sai;Male;12/6/2021;Frankfurt am Main;Mar del Plata
20834;Brenda;Kapoor;Brenda Kapoor;Female;13/3/2021;Woolston;San Miguel
20835;Ruben;Gutierrez;Ruben Gutierrez;Male;17/7/2021;Berlin;Corrientes
20836;Stanley;Chandra;Stanley Chandra;Male;20/7/2021;Darmstadt;Rosario
20837;Jimmy;Rubio;Jimmy Rubio;Male;24/3/2021;Berkshire;Virrey del Pino
20838;Chloe;Jones;Chloe Jones;Female;14/4/2021;Stoke-on-Trent;Resistencia
20839;Courtney;Lopez;Courtney Lopez;Female;31/3/2021;Stoke-on-Trent;Resistencia
20840;Alison;Xie;Alison Xie;Female;24/8/2022;Pantin;Formosa
20841;JÃ©sus;Alonso;JÃ©sus Alonso;Male;14/7/2021;Frankfurt;Santa Fe
20842;Tyrone;Moreno;Tyrone Moreno;Male;22/7/2021;Hamburg;La Rioja
20843;Jose;Shan;Jose Shan;Male;8/8/2021;Frankfurt;Santa Fe
20844;Nicolas;Pal;Nicolas Pal;Male;16/8/2022;Dunkerque;Comodoro Rivadavia
20845;Barry;Malhotra;Barry Malhotra;Male;2/8/2021;Eilenburg;Moreno
20846;Lee;Alonso;Lee Alonso;Male;27/8/2022;Tremblay-en-France;José C. Paz
20847;Kyle;Young;Kyle Young;Male;27/8/2021;Saarlouis;Río Cuarto
20848;Vincent;Liu;Vincent Liu;Male;18/4/2021;Peterborough;Neuquén
20849;Faith;Washington;Faith Washington;Female;3/10/2022;Stoke-on-Trent;Resistencia
20850;Lance;Navarro;Lance Navarro;Male;10/4/2021;York;Córdoba
20851;Frank;Sanz;Frank Sanz;Male;18/4/2021;Leeds;Santa Fe
20852;Yolanda;Raje;Yolanda Raje;Female;25/5/2021;Berkshire;Virrey del Pino
20853;Jarrod;Rana;Jarrod Rana;Male;18/8/2022;Courbevoie;Moreno
20854;Kara;Raji;Kara Raji;Female;15/9/2021;Frankfurt;Santa Fe
20855;Abigail;Ross;Abigail Ross;Female;4/8/2022;Saint Germain en Laye;Salta
20856;Tiffany;Hu;Tiffany Hu;Female;24/5/2021;Leeds;Santa Fe
20857;Jerry;Becker;Jerry Becker;Male;11/9/2022;Orly;Resistencia
20858;Damien;Stone;Damien Stone;Male;30/8/2022;Bobigny;San Fernando del Valle de Catamarca
20859;Roy;Romero;Roy Romero;Male;2/5/2021;London;Lanús
20860;Preston;Lopez;Preston Lopez;Male;6/9/2021;Leipzig;Rosario
20861;Nicolas;Nara;Nicolas Nara;Male;24/9/2021;MÃ¼nster;Bahía Blanca
20862;Marshall;Sutton;Marshall Sutton;Male;16/5/2021;London;Lanús
20863;Erica;Xu;Erica Xu;Female;27/5/2021;Oxford;Gregorio de Laferrere
20864;Grace;Howard;Grace Howard;Female;26/5/2021;Leeds;Santa Fe
20865;Luis;Ross;Luis Ross;Male;1/8/2022;Kassel;Posadas
20866;David;Jones;David Jones;Male;7/6/2021;Kirkby;San Salvador de Jujuy
20867;Noah;Johnson;Noah Johnson;Male;1/10/2022;Roubaix;Virrey del Pino
20868;Misty;Shan;Misty Shan;Female;4/4/2022;Lancaster;Comodoro Rivadavia
20869;David;Martinez;David Martinez;Male;21/6/2021;Newcastle upon Tyne;Bahía Blanca
20870;Jaime;Moreno;Jaime Moreno;Female;10/10/2021;Kassel;Posadas
20871;Adriana;Arthur;Adriana Arthur;Female;31/3/2022;Erlangen;La Rioja
20872;Theodore;Moreno;Theodore Moreno;Male;22/6/2021;Gateshead;Mar del Plata
20873;Joel;Subram;Joel Subram;Male;5/5/2022;Hannover;Virrey del Pino
20874;Edwin;Lal;Edwin Lal;Male;16/10/2021;Paderborn;Banfield
20875;Julia;Washington;Julia Washington;Female;20/6/2021;Watford;La Plata
20876;Jackson;Alexander;Jackson Alexander;Male;10/10/2021;Darmstadt;Rosario
20877;Richard;Ross;Richard Ross;Male;18/9/2022;Tremblay-en-France;José C. Paz
20878;Erika;Ortega;Erika Ortega;Female;19/10/2022;Paris;Merlo
20879;Pamela;Sanchez;Pamela Sanchez;Female;9/6/2021;London;Lanús
20880;Isabella;Washington;Isabella Washington;Female;14/7/2021;Leeds;Santa Fe
20881;Wendy;Navarro;Wendy Navarro;Female;4/10/2022;Bury;Berazategui
20882;Sabrina;Suarez;Sabrina Suarez;Female;12/11/2022;Les Ulis;Godoy Cruz
20883;Latoya;Rai;Latoya Rai;Female;16/11/2022;Paris;Merlo
20884;Darren;Schmidt;Darren Schmidt;Male;8/11/2022;Bobigny;San Fernando del Valle de Catamarca
20885;Terry;Xie;Terry Xie;Male;1/7/2021;Liverpool;San Luis
20886;Bruce;Raman;Bruce Raman;Male;4/7/2021;Gateshead;Mar del Plata
20887;Damien;Li;Damien Li;Male;10/11/2022;Roissy en Brie;Buenos Aires
20888;Clayton;Raje;Clayton Raje;Male;14/11/2022;Tremblay-en-France;José C. Paz
20889;Manuel;Patel;Manuel Patel;Male;7/8/2022;High Wycombe;Moreno
20890;Clayton;Anand;Clayton Anand;Male;26/7/2021;York;Córdoba
20891;Darrell;Anand;Darrell Anand;Male;2/6/2022;Colombes;Buenos Aires
20892;Henry;Sara;Henry Sara;Male;1/7/2021;London;Lanús
20893;Robert;Hall;Robert Hall;Male;12/12/2022;Bottrop;Banfield
20894;Alyssa;Thomas;Alyssa Thomas;Female;24/11/2022;Dunkerque;Comodoro Rivadavia
20895;Ruben;Jimenez;Ruben Jimenez;Male;1/12/2022;Paris;Merlo
20896;Arthur;Sai;Arthur Sai;Male;9/10/2021;Grevenbroich;La Plata
20897;Mayra;Sai;Mayra Sai;Female;20/10/2022;Les Ulis;Godoy Cruz
20898;Grant;Ferrier;Grant Ferrier;Male;20/10/2022;Berlin;Corrientes
20899;Angela;Cook;Angela Cook;Female;19/1/2023;Roubaix;Virrey del Pino
20900;Natalie;Russell;Natalie Russell;Female;26/9/2022;Kirkby;San Salvador de Jujuy
20901;Chad;Xu;Chad Xu;Male;9/12/2022;Suresnes;La Rioja
20902;Shane;Subram;Shane Subram;Male;15/1/2023;Warrington;Lanús
20903;Robyn;Diaz;Robyn Diaz;Female;27/5/2022;Dresden;Buenos Aires
20904;Ebony;Gomez;Ebony Gomez;Female;31/12/2022;Billericay;Corrientes
20905;Jessie;Munoz;Jessie Munoz;Female;19/12/2022;SÃ¨vres;Resistencia
20906;Briana;Ruiz;Briana Ruiz;Female;6/12/2022;Runcorn;Berazategui
20907;Terrence;Shan;Terrence Shan;Male;13/8/2022;Milton Keynes;Bahía Blanca
20908;Wyatt;Foster;Wyatt Foster;Male;2/6/2022;Neunkirchen;Berazategui
20909;Kelly;Weadock;Kelly Weadock;Female;10/4/2022;London;Lanús
20910;Carolyn;Malhotra;Carolyn Malhotra;Female;25/9/2022;Paris;Merlo
20911;Katrina;Raje;Katrina Raje;Female;12/11/2022;Paris;Merlo
20912;Christy;Hu;Christy Hu;Female;27/10/2021;Ingolstadt;Quilmes
20913;Wesley;Liu;Wesley Liu;Male;1/11/2021;Kiel;Gregorio de Laferrere
20914;Gilbert;Zeng;Gilbert Zeng;Male;3/11/2021;Berlin;Corrientes
20915;Latasha;Carlson;Latasha Carlson;Female;20/12/2022;Colomiers;Isidro Casanova
20916;Kathleen;Carlson;Kathleen Carlson;Female;17/6/2022;Hannover;Virrey del Pino
20917;Tonya;Tang;Tonya Tang;Female;24/8/2021;London;Lanús
20918;Neil;Ramos;Neil Ramos;Male;23/9/2022;Boulogne-sur-Mer;Guaymallén
20919;Gretchen;Rivas;Gretchen Rivas;Female;8/1/2023;Lille;Lanús
20920;Jaclyn;Rai;Jaclyn Rai;Female;13/1/2023;Lille;Lanús
20921;Melinda;Carlson;Melinda Carlson;Female;25/8/2021;Gloucestershire;San Luis
20922;Clayton;Wagner;Clayton Wagner;Male;2/8/2021;London;Lanús
20923;Isabella;Powell;Isabella Powell;Female;23/11/2021;Hamburg;La Rioja
20924;Alberto;Sanz;Alberto Sanz;Male;28/6/2022;Werne;Comodoro Rivadavia
20925;Kristin;Xu;Kristin Xu;Female;6/9/2022;Roubaix;Virrey del Pino
20926;Jeffery;Guo;Jeffery Guo;Male;17/12/2022;Versailles;Isidro Casanova
20927;Tammy;Martinez;Tammy Martinez;Female;10/11/2022;Dresden;Buenos Aires
20928;Raymond;Kapoor;Raymond Kapoor;Male;28/10/2022;MÃ¼hlheim;Merlo
20929;Darryl;Zeng;Darryl Zeng;Male;7/3/2022;York;Córdoba
20930;Drew;Chande;Drew Chande;Male;20/11/2021;Werne;Comodoro Rivadavia
20931;Brian;Sanchez;Brian Sanchez;Male;18/8/2021;Cheltenham;San Salvador de Jujuy
20932;Cole;Kelly;Cole Kelly;Male;12/11/2022;Dunkerque;Comodoro Rivadavia
20933;Laura;Li;Laura Li;Female;20/8/2021;Oxford;Gregorio de Laferrere
20934;Haley;Young;Haley Young;Female;14/12/2022;Lille;Lanús
20935;Desiree;Jimenez;Desiree Jimenez;Female;11/11/2022;Paris;Merlo
20936;Christy;Cai;Christy Cai;Female;26/12/2022;Saint Ouen;Corrientes
20937;Natalie;Williams;Natalie Williams;Female;4/9/2022;Hof;Posadas
20938;Carolyn;Rowe;Carolyn Rowe;Female;8/1/2023;Milton Keynes;Bahía Blanca
20939;Joshua;Johnson;Joshua Johnson;Male;17/11/2022;Erlangen;La Rioja
20940;Jillian;Rodriguez;Jillian Rodriguez;Female;12/2/2022;Colombes;Buenos Aires
20941;Arturo;Guo;Arturo Guo;Male;21/2/2022;Saint Germain en Laye;Salta
20942;Tasha;Sharma;Tasha Sharma;Female;25/3/2022;Pantin;Formosa
20943;Brett;Rana;Brett Rana;Male;27/9/2022;Newcastle upon Tyne;Bahía Blanca
20944;Rebecca;Hernandez;Rebecca Hernandez;Female;6/2/2022;Chatou;Isidro Casanova
20945;Roger;Tang;Roger Tang;Male;27/11/2021;MÃ¼nchen;Corrientes
20946;Abby;Chandra;Abby Chandra;Female;14/9/2022;Paderborn;Banfield
20947;Marie;Alvarez;Marie Alvarez;Female;25/1/2023;London;Lanús
20948;Xavier;White;Xavier White;Male;24/3/2022;Versailles;Isidro Casanova
20949;Sandra;Liang;Sandra Liang;Female;30/3/2022;Cheltenham;San Salvador de Jujuy
20950;Albert;Suarez;Albert Suarez;Male;6/5/2022;Birmingham;Formosa
20951;Darrell;Jai;Darrell Jai;Male;11/8/2022;London;Lanús
20952;Micah;Ye;Micah Ye;Male;14/12/2022;Oxon;Santiago del Estero
20953;Neil;Rubio;Neil Rubio;Male;18/11/2022;Lieusaint;Río Cuarto
20954;Nathan;Foster;Nathan Foster;Male;15/9/2022;Metz;San Miguel
20955;Dawn;Pal;Dawn Pal;Female;3/12/2022;Saint Germain en Laye;Salta
20956;Kristy;Alonso;Kristy Alonso;Female;6/11/2022;Les Ulis;Godoy Cruz
20957;Darren;Kapoor;Darren Kapoor;Male;21/6/2022;Roissy en Brie;Buenos Aires
20958;Gerald;Alonso;Gerald Alonso;Male;29/1/2022;Sulzbach Taunus;San Luis
20959;Ruben;Arun;Ruben Arun;Male;2/11/2022;Saint-Denis;Moreno
20960;Darrell;Beck;Darrell Beck;Male;18/5/2022;Paris;Merlo
20961;Keith;Goldberg;Keith Goldberg;Male;23/12/2022;Roncq;La Plata
20962;Sharon;Xie;Sharon Xie;Female;12/4/2022;Paris;Merlo
20963;Teresa;Dominguez;Teresa Dominguez;Female;6/3/2022;Kirkby;San Salvador de Jujuy
20964;Emily;Butler;Emily Butler;Female;30/8/2022;Saint Germain en Laye;Salta
20965;Cynthia;Subram;Cynthia Subram;Female;7/7/2022;W. York;Santa Fe
20966;Virginia;Madan;Virginia Madan;Female;9/12/2022;Colomiers;Isidro Casanova
20967;Casey;Rowe;Casey Rowe;Male;2/6/2022;Bonn;Quilmes
20968;Arturo;Yuan;Arturo Yuan;Male;11/7/2022;York;Córdoba
20969;Ashley;Foster;Ashley Foster;Female;14/5/2022;Drancy;Las Heras
20970;Isaiah;Richardson;Isaiah Richardson;Male;4/11/2021;Saarlouis;Río Cuarto
20971;Preston;Suri;Preston Suri;Male;2/11/2022;Les Ulis;Godoy Cruz
20972;Francisco;Vance;Francisco Vance;Male;16/10/2022;Birmingham;Formosa
20973;April;Andersen;April Andersen;Female;6/9/2022;London;Lanús
20974;George;Subram;George Subram;Male;2/7/2022;Paris;Merlo
20975;Jerry;Andersen;Jerry Andersen;Male;21/8/2021;Bury;Berazategui
20976;Jaclyn;Kumar;Jaclyn Kumar;Female;1/8/2022;Pantin;Formosa
20977;Mario;Andersen;Mario Andersen;Male;18/1/2022;Roubaix;Virrey del Pino
20978;Bruce;Srini;Bruce Srini;Male;1/8/2022;Eilenburg;Moreno
20979;Diane;Jimenez;Diane Jimenez;Female;24/11/2021;MÃ¼hlheim;Merlo
20980;Matthew;Miller;Matthew Miller;Male;10/11/2021;Solingen;Neuquén
20981;Craig;Romero;Craig Romero;Male;6/2/2022;Berlin;Corrientes
20982;Arthur;JimÃ©nez;Arthur JimÃ©nez;Male;4/9/2021;York;Córdoba
20983;Meredith;Vance;Meredith Vance;Female;15/12/2020;East Brisbane;Gregorio de Laferrere
20984;Sabrina;Rubio;Sabrina Rubio;Female;7/12/2020;Melton;Bahía Blanca
20985;Autumn;Liu;Autumn Liu;Female;21/12/2020;Sydney;Córdoba
20986;Brandi;Blanco;Brandi Blanco;Female;5/10/2022;Brisbane;Bahía Blanca
20987;Marshall;Zeng;Marshall Zeng;Male;30/11/2020;Matraville;Posadas
20988;Anna;Martin;Anna Martin;Female;3/12/2020;Melton;Bahía Blanca
20989;Cassandra;Sara;Cassandra Sara;Female;15/12/2020;Sydney;Córdoba
20990;Mayra;Raman;Mayra Raman;Female;21/12/2020;Port Macquarie;Gregorio de Laferrere
20991;Frederick;Sai;Frederick Sai;Male;5/12/2020;Warrnambool;José C. Paz
20992;Julio;Serrano;Julio Serrano;Male;30/11/2020;Gold Coast;Resistencia
20993;Mitchell;Xie;Mitchell Xie;Male;30/11/2020;Perth;Resistencia
20994;Autumn;Ma;Autumn Ma;Female;30/11/2020;Caloundra;San Fernando del Valle de Catamarca
20995;Danny;Suarez;Danny Suarez;Male;29/11/2020;Caloundra;San Fernando del Valle de Catamarca
20996;Keith;Shan;Keith Shan;Male;5/12/2020;Hervey Bay;Banfield
20997;Joanna;Ashe;Joanna Ashe;Female;18/1/2021;Lane Cove;San Luis
20998;Eugene;She;Eugene She;Male;26/1/2021;Caloundra;San Fernando del Valle de Catamarca
20999;Carolyn;Garcia;Carolyn Garcia;Female;3/1/2021;East Brisbane;Gregorio de Laferrere
